merchant_id,year,quarter,time_index,credit_score,default,credit_limit,flow_score,traffic_score,supply_score,q1,q2,q3,q4,gdp_growth,cpi,lpr,m2_growth,region,t1,t2,t3,t4,industry,i1,i2,i3,i4,i5
55,2024,1,28,65.06,0,107899.82,0.134,0.3029,0.6009,1,0,0,0,4.86,1.6,3.6326,10.51,3,0,0,1,0,1,1,0,0,0,0
55,2024,2,29,67.31,1,118593.96,0.6442,-0.075,0.2313,0,1,0,0,5.07,1.92,3.6458,9.28,1,1,0,0,0,3,0,0,1,0,0
55,2024,3,30,62.35,0,110306.91,-0.027,0.6645,0.1808,0,0,1,0,4.39,2.42,3.648,10.47,2,0,1,0,0,1,1,0,0,0,0
55,2024,4,31,66.18,0,119361.28,0.196,0.739,0.2733,0,0,0,1,4.29,2.26,3.6919,10.45,3,0,0,1,0,3,0,0,1,0,0
56,2017,1,0,75.43,0,128766.46,0.9271,0.7793,0.8828,1,0,0,0,4.89,2.27,3.6268,10.05,3,0,0,1,0,4,0,0,0,1,0
56,2017,2,1,64.32,0,109917.52,0.2447,0.435,0.2179,0,1,0,0,5.44,2.13,3.7036,9.59,1,1,0,0,0,3,0,0,1,0,0
56,2017,3,2,71.17,0,113150.15,0.9209,0.6289,0.9291,0,0,1,0,5.07,1.91,3.5768,11.25,2,0,1,0,0,3,0,0,1,0,0
56,2017,4,3,75.04,0,126253.83,0.4452,1.2628,0.9259,0,0,0,1,5.12,2.77,3.6515,10.97,3,0,0,1,0,2,0,1,0,0,0
56,2018,1,4,80.3,0,132348.73,1.6313,1.2002,0.9097,1,0,0,0,3.69,2.12,3.6188,10.74,2,0,1,0,0,4,0,0,0,1,0
56,2018,2,5,82.73,0,134747.76,1.2844,1.065,1.4588,0,1,0,0,4.73,1.76,3.6694,10.32,2,0,1,0,0,3,0,0,1,0,0
56,2018,3,6,76.27,0,124328.39,1.0404,0.562,1.2798,0,0,1,0,4.92,2.06,3.6364,11.0,3,0,0,1,0,3,0,0,1,0,0
56,2018,4,7,78.93,0,133869.01,1.183,0.977,0.9205,0,0,0,1,5.12,1.95,3.7095,10.98,3,0,0,1,0,5,0,0,0,0,1
56,2019,1,8,90.08,0,141321.98,2.5294,0.5933,1.5347,1,0,0,0,4.62,2.41,3.7241,10.17,3,0,0,1,0,4,0,0,0,1,0
56,2019,2,9,94.71,0,139286.05,2.1841,2.0153,1.7264,0,1,0,0,4.46,2.34,3.6303,9.95,3,0,0,1,0,1,1,0,0,0,0
56,2019,3,10,62.22,0,107525.29,0.0884,0.2473,0.4998,0,0,1,0,4.88,1.95,3.6595,9.92,1,1,0,0,0,4,0,0,0,1,0
56,2019,4,11,71.89,0,122165.12,0.6284,0.5651,0.3982,0,0,0,1,4.99,1.61,3.7081,10.89,2,0,1,0,0,3,0,0,1,0,0
56,2020,1,12,76.14,0,122473.36,1.0788,0.8609,0.9917,1,0,0,0,4.59,1.49,3.7244,10.97,3,0,0,1,0,2,0,1,0,0,0
56,2020,2,13,78.72,0,133698.38,1.3744,1.158,1.2473,0,1,0,0,3.58,1.92,3.7365,10.75,3,0,0,1,0,2,0,1,0,0,0
56,2020,3,14,61.62,0,113547.1,0.0127,0.0726,0.4003,0,0,1,0,4.37,2.17,3.5786,11.28,3,0,0,1,0,3,0,0,1,0,0
56,2020,4,15,68.98,0,122632.17,0.8183,0.6973,0.4467,0,0,0,1,4.52,2.32,3.5697,9.8,3,0,0,1,0,2,0,1,0,0,0
56,2021,1,16,78.26,0,132312.7,1.2533,0.1448,0.3731,1,0,0,0,5.13,2.3,3.6722,10.96,4,0,0,0,1,5,0,0,0,0,1
56,2021,2,17,63.39,1,119113.22,0.0862,0.2187,0.5697,0,1,0,0,4.69,2.11,3.6735,11.46,4,0,0,0,1,5,0,0,0,0,1
56,2021,3,18,66.59,0,120881.65,0.4908,0.1076,0.2722,0,0,1,0,5.29,2.14,3.6454,10.15,4,0,0,0,1,1,1,0,0,0,0
56,2021,4,19,61.53,0,99409.31,-0.0419,0.486,0.4655,0,0,0,1,4.92,1.93,3.65,11.01,3,0,0,1,0,4,0,0,0,1,0
56,2022,1,20,84.93,0,141050.67,1.3328,1.4355,1.7635,1,0,0,0,4.42,2.01,3.5798,9.95,4,0,0,0,1,2,0,1,0,0,0
56,2022,2,21,77.0,0,125987.85,1.1209,0.9048,1.0997,0,1,0,0,4.74,1.56,3.7008,9.88,2,0,1,0,0,2,0,1,0,0,0
56,2022,3,22,59.05,0,111951.64,-0.1229,0.1927,0.4494,0,0,1,0,4.9,1.83,3.6044,9.0,3,0,0,1,0,5,0,0,0,0,1
56,2022,4,23,57.52,0,108676.74,0.0353,-0.2106,-0.1843,0,0,0,1,5.1,1.95,3.6598,11.53,3,0,0,1,0,1,1,0,0,0,0
56,2023,1,24,75.65,0,128965.58,0.7764,0.9104,0.7579,1,0,0,0,4.56,2.05,3.634,9.84,2,0,1,0,0,4,0,0,0,1,0
56,2023,2,25,83.62,0,139150.83,1.7459,1.3607,1.4158,0,1,0,0,5.3,1.61,3.6434,9.76,1,1,0,0,0,2,0,1,0,0,0
56,2023,3,26,68.24,0,115712.6,0.6878,0.4766,0.6474,0,0,1,0,4.07,1.78,3.6646,11.39,3,0,0,1,0,3,0,0,1,0,0
56,2023,4,27,68.97,0,119291.17,0.8114,-0.2091,0.7854,0,0,0,1,4.66,2.31,3.6102,11.45,2,0,1,0,0,5,0,0,0,0,1
56,2024,1,28,76.13,0,122414.61,0.9291,0.7267,0.5154,1,0,0,0,5.2,1.96,3.6155,9.28,4,0,0,0,1,1,1,0,0,0,0
56,2024,2,29,61.9,0,99601.2,0.0864,0.0565,0.1889,0,1,0,0,4.88,1.53,3.6993,11.8,1,1,0,0,0,1,1,0,0,0,0
56,2024,3,30,71.36,0,127023.94,1.0127,0.5048,0.3654,0,0,1,0,5.0,1.41,3.6305,9.79,1,1,0,0,0,5,0,0,0,0,1
56,2024,4,31,94.33,0,142379.03,1.907,1.965,1.8206,0,0,0,1,4.94,2.16,3.6158,10.5,3,0,0,1,0,2,0,1,0,0,0
57,2017,1,0,65.74,0,105478.42,0.5827,-0.2148,0.7074,1,0,0,0,4.45,1.97,3.697,11.26,4,0,0,0,1,1,1,0,0,0,0
57,2017,2,1,69.19,1,119611.78,0.6198,0.0185,0.6432,0,1,0,0,5.57,2.4,3.7102,9.11,3,0,0,1,0,3,0,0,1,0,0
57,2017,3,2,86.39,0,137743.29,1.5087,1.2316,1.6468,0,0,1,0,4.99,2.16,3.64,9.5,2,0,1,0,0,3,0,0,1,0,0
57,2017,4,3,79.57,0,129793.93,1.166,1.0837,1.434,0,0,0,1,5.18,2.49,3.6529,10.06,2,0,1,0,0,4,0,0,0,1,0
57,2018,1,4,77.15,0,124175.98,0.8628,1.307,0.5051,1,0,0,0,5.77,2.23,3.6175,10.17,2,0,1,0,0,1,1,0,0,0,0
57,2018,2,5,67.93,0,101494.38,0.5003,0.2425,0.6084,0,1,0,0,5.57,1.95,3.651,11.01,3,0,0,1,0,1,1,0,0,0,0
57,2018,3,6,84.29,0,134299.28,1.8552,1.2049,1.1676,0,0,1,0,5.11,2.25,3.6037,11.82,1,1,0,0,0,2,0,1,0,0,0
57,2018,4,7,54.95,0,97886.4,-0.1773,-0.4589,0.3494,0,0,0,1,4.43,2.21,3.7424,9.99,4,0,0,0,1,1,1,0,0,0,0
57,2019,1,8,74.33,0,129548.07,1.2534,0.7175,0.5128,1,0,0,0,5.21,2.34,3.5886,11.15,1,1,0,0,0,1,1,0,0,0,0
57,2019,2,9,61.45,1,105793.42,-0.3219,0.5154,0.0549,0,1,0,0,4.32,2.1,3.6202,10.66,3,0,0,1,0,1,1,0,0,0,0
57,2019,3,10,75.54,0,122085.22,0.5895,0.1917,1.7783,0,0,1,0,4.79,1.88,3.6377,9.83,1,1,0,0,0,3,0,0,1,0,0
57,2019,4,11,72.06,0,124502.54,0.8586,0.4452,0.9846,0,0,0,1,4.9,1.9,3.5369,10.4,1,1,0,0,0,1,1,0,0,0,0
57,2020,1,12,72.54,0,127826.2,1.1005,0.5988,0.7289,1,0,0,0,4.36,1.88,3.6693,10.46,3,0,0,1,0,5,0,0,0,0,1
57,2020,2,13,75.51,0,127255.81,0.8532,1.0479,1.1204,0,1,0,0,4.81,1.9,3.7075,10.28,1,1,0,0,0,1,1,0,0,0,0
57,2020,3,14,72.09,0,121974.59,0.6622,1.3771,0.5566,0,0,1,0,5.08,2.64,3.6539,10.24,1,1,0,0,0,1,1,0,0,0,0
57,2020,4,15,64.18,0,105738.77,-0.0416,0.6862,0.5672,0,0,0,1,4.5,1.99,3.7002,10.17,3,0,0,1,0,1,1,0,0,0,0
57,2021,1,16,58.73,0,117140.34,-0.0654,-0.5132,0.1939,1,0,0,0,5.71,1.92,3.5699,10.94,2,0,1,0,0,4,0,0,0,1,0
57,2021,2,17,71.24,0,119369.67,0.8411,0.3045,0.1885,0,1,0,0,4.36,2.05,3.6848,10.16,4,0,0,0,1,2,0,1,0,0,0
57,2021,3,18,69.17,0,121842.61,0.5958,0.106,0.7132,0,0,1,0,5.77,2.7,3.6076,11.02,3,0,0,1,0,1,1,0,0,0,0
57,2021,4,19,80.65,0,134985.88,0.8541,1.8712,0.8737,0,0,0,1,4.18,1.67,3.6565,11.73,2,0,1,0,0,1,1,0,0,0,0
57,2022,1,20,84.28,0,136241.42,1.5725,1.4711,1.23,1,0,0,0,5.38,2.19,3.5837,10.57,2,0,1,0,0,2,0,1,0,0,0
57,2022,2,21,81.67,0,138836.57,1.3886,1.0938,1.2911,0,1,0,0,4.94,2.06,3.6589,11.25,1,1,0,0,0,2,0,1,0,0,0
57,2022,3,22,62.29,0,116260.58,-0.1972,0.5973,0.8167,0,0,1,0,5.42,2.46,3.7069,11.37,3,0,0,1,0,1,1,0,0,0,0
57,2022,4,23,72.57,0,120955.35,0.6755,0.696,0.4762,0,0,0,1,4.87,2.4,3.6292,9.29,2,0,1,0,0,2,0,1,0,0,0
57,2023,1,24,75.05,0,124244.77,0.6381,0.8842,0.8866,1,0,0,0,4.56,1.47,3.6931,11.53,2,0,1,0,0,2,0,1,0,0,0
57,2023,2,25,71.33,0,122829.64,0.7075,0.7836,0.8655,0,1,0,0,5.58,2.21,3.6604,10.86,2,0,1,0,0,1,1,0,0,0,0
57,2023,3,26,69.84,0,121825.45,0.8581,0.6197,0.3691,0,0,1,0,5.08,2.18,3.5439,11.05,2,0,1,0,0,4,0,0,0,1,0
57,2023,4,27,74.77,0,129191.51,1.0633,0.827,0.6344,0,0,0,1,4.56,2.62,3.6383,11.64,3,0,0,1,0,2,0,1,0,0,0
57,2024,1,28,85.24,0,142927.92,1.541,1.1305,1.2282,1,0,0,0,4.09,2.16,3.5735,9.97,3,0,0,1,0,5,0,0,0,0,1
57,2024,2,29,61.68,0,119645.99,0.2142,0.0872,0.4755,0,1,0,0,4.37,1.77,3.635,10.25,2,0,1,0,0,1,1,0,0,0,0
57,2024,3,30,78.56,0,117611.57,1.7263,0.8961,0.5369,0,0,1,0,4.35,2.13,3.6741,10.52,3,0,0,1,0,3,0,0,1,0,0
57,2024,4,31,79.16,0,126093.62,1.3508,0.9079,1.0338,0,0,0,1,4.12,1.99,3.6642,11.37,4,0,0,0,1,1,1,0,0,0,0
58,2017,1,0,85.13,0,135815.31,1.5964,1.3104,1.3985,1,0,0,0,6.47,2.77,3.6344,10.9,3,0,0,1,0,2,0,1,0,0,0
58,2017,2,1,69.89,0,119641.59,0.2379,1.3229,0.4575,0,1,0,0,4.97,1.86,3.5844,10.91,4,0,0,0,1,2,0,1,0,0,0
58,2017,3,2,83.09,0,142736.04,1.5795,0.8912,1.3788,0,0,1,0,4.82,2.17,3.65,10.51,1,1,0,0,0,2,0,1,0,0,0
58,2017,4,3,62.9,0,112702.66,0.1209,-0.1658,0.2519,0,0,0,1,4.53,2.36,3.7054,10.4,2,0,1,0,0,1,1,0,0,0,0
58,2018,1,4,73.1,0,128336.54,0.5033,1.1436,0.5459,1,0,0,0,4.22,1.71,3.688,11.14,3,0,0,1,0,3,0,0,1,0,0
58,2018,2,5,73.99,0,131336.96,0.8041,0.7534,0.5246,0,1,0,0,4.06,2.16,3.6264,8.94,2,0,1,0,0,1,1,0,0,0,0
58,2018,3,6,66.99,0,107215.8,0.2245,0.2148,0.8711,0,0,1,0,5.67,2.75,3.5636,9.19,2,0,1,0,0,2,0,1,0,0,0
58,2018,4,7,63.13,0,108440.83,0.2554,0.1231,-0.0663,0,0,0,1,4.27,1.98,3.6602,9.89,4,0,0,0,1,1,1,0,0,0,0
58,2019,1,8,70.61,0,116979.75,0.7288,0.4775,0.6635,1,0,0,0,4.3,2.52,3.6858,11.28,1,1,0,0,0,4,0,0,0,1,0
58,2019,2,9,80.16,0,123519.15,1.4788,0.7179,0.9998,0,1,0,0,5.26,2.02,3.6854,10.81,1,1,0,0,0,1,1,0,0,0,0
58,2019,3,10,70.14,0,117975.19,0.4342,0.564,0.4512,0,0,1,0,6.16,2.74,3.6262,10.8,3,0,0,1,0,2,0,1,0,0,0
58,2019,4,11,73.14,0,109088.48,0.5247,0.7536,1.0353,0,0,0,1,4.94,2.37,3.6447,10.35,1,1,0,0,0,1,1,0,0,0,0
58,2020,1,12,71.98,0,129980.04,0.6706,0.4743,0.6941,1,0,0,0,5.01,2.06,3.6813,10.73,2,0,1,0,0,4,0,0,0,1,0
58,2020,2,13,72.64,0,131796.49,0.3786,1.1032,0.7975,0,1,0,0,5.04,2.1,3.6292,8.97,3,0,0,1,0,1,1,0,0,0,0
58,2020,3,14,76.23,0,130492.09,1.2483,0.5035,0.3872,0,0,1,0,5.45,1.98,3.6648,10.78,3,0,0,1,0,4,0,0,0,1,0
58,2020,4,15,78.42,0,122214.38,1.2833,1.0856,1.1707,0,0,0,1,5.27,2.29,3.6681,8.9,3,0,0,1,0,1,1,0,0,0,0
58,2021,1,16,63.88,0,114061.11,0.2552,-0.1187,0.4125,1,0,0,0,3.83,2.01,3.5726,11.45,3,0,0,1,0,3,0,0,1,0,0
58,2021,2,17,74.99,0,123624.18,1.2731,0.3984,0.7053,0,1,0,0,4.32,1.95,3.6483,10.61,3,0,0,1,0,4,0,0,0,1,0
58,2021,3,18,72.68,0,123628.52,0.5891,0.9454,0.4503,0,0,1,0,4.69,2.07,3.5739,10.03,3,0,0,1,0,3,0,0,1,0,0
58,2021,4,19,71.63,0,122414.21,0.6751,0.5364,0.6316,0,0,0,1,5.29,2.08,3.6271,10.14,4,0,0,0,1,1,1,0,0,0,0
58,2022,1,20,88.02,0,136173.74,1.6751,1.626,1.6685,1,0,0,0,4.65,2.08,3.6763,10.29,2,0,1,0,0,1,1,0,0,0,0
58,2022,2,21,72.61,0,123696.28,0.6589,0.6847,0.8775,0,1,0,0,4.55,1.91,3.5788,10.35,2,0,1,0,0,2,0,1,0,0,0
58,2022,3,22,54.47,0,104357.43,-0.1561,0.2301,-0.5276,0,0,1,0,4.76,1.82,3.5941,9.9,3,0,0,1,0,3,0,0,1,0,0
58,2022,4,23,64.12,0,111715.03,0.1637,-0.0023,0.6943,0,0,0,1,4.62,1.91,3.6582,10.89,2,0,1,0,0,5,0,0,0,0,1
58,2023,1,24,60.33,0,112174.46,0.5006,-0.4404,-0.0559,1,0,0,0,5.77,2.46,3.6941,9.75,1,1,0,0,0,1,1,0,0,0,0
58,2023,2,25,66.66,0,111696.37,0.8198,-0.1369,0.1635,0,1,0,0,4.6,1.75,3.6003,11.49,3,0,0,1,0,5,0,0,0,0,1
58,2023,3,26,61.09,1,105279.85,0.0048,-0.2683,0.3929,0,0,1,0,5.04,1.55,3.626,10.4,1,1,0,0,0,1,1,0,0,0,0
58,2023,4,27,71.99,0,124355.21,1.0411,0.7607,0.5006,0,0,0,1,4.46,2.27,3.7078,11.23,3,0,0,1,0,1,1,0,0,0,0
58,2024,1,28,78.56,0,129474.61,1.1215,1.1243,1.1434,1,0,0,0,4.56,1.75,3.6888,10.39,3,0,0,1,0,4,0,0,0,1,0
58,2024,2,29,73.38,0,119422.92,1.0126,0.4639,1.2065,0,1,0,0,4.3,1.75,3.5349,11.72,1,1,0,0,0,4,0,0,0,1,0
58,2024,3,30,71.1,0,122873.14,0.9756,0.6553,0.6607,0,0,1,0,4.18,2.11,3.7634,11.36,2,0,1,0,0,2,0,1,0,0,0
58,2024,4,31,83.66,0,134149.37,1.4437,0.8479,1.6658,0,0,0,1,4.99,2.2,3.6542,11.37,3,0,0,1,0,1,1,0,0,0,0
59,2017,1,0,71.91,0,127671.6,0.8621,0.8805,0.6757,1,0,0,0,4.54,1.84,3.772,9.42,3,0,0,1,0,1,1,0,0,0,0
59,2017,2,1,76.69,0,122837.99,1.0713,0.9469,1.0591,0,1,0,0,5.64,1.65,3.6374,9.49,3,0,0,1,0,3,0,0,1,0,0
59,2017,3,2,59.95,0,106054.33,-0.0759,0.037,0.3244,0,0,1,0,5.19,1.97,3.6584,10.03,4,0,0,0,1,2,0,1,0,0,0
59,2017,4,3,84.24,0,145652.93,1.2996,1.6101,1.2315,0,0,0,1,4.67,2.21,3.6407,10.68,2,0,1,0,0,2,0,1,0,0,0
59,2018,1,4,85.62,0,127899.15,1.6583,1.3926,0.91,1,0,0,0,5.15,1.5,3.5666,10.74,2,0,1,0,0,4,0,0,0,1,0
59,2018,2,5,81.97,0,134917.52,1.6922,0.905,0.9169,0,1,0,0,4.5,2.13,3.7283,11.13,2,0,1,0,0,1,1,0,0,0,0
59,2018,3,6,61.68,0,110877.93,0.5191,0.1629,-0.0359,0,0,1,0,4.38,1.62,3.6158,10.84,2,0,1,0,0,3,0,0,1,0,0
59,2018,4,7,80.44,0,126077.6,1.6645,0.8622,1.2239,0,0,0,1,4.91,1.83,3.7737,10.59,2,0,1,0,0,5,0,0,0,0,1
59,2019,1,8,67.23,0,120257.71,0.5793,0.1242,0.3499,1,0,0,0,5.48,1.8,3.6334,9.17,1,1,0,0,0,2,0,1,0,0,0
59,2019,2,9,85.96,0,133539.47,1.5105,1.8158,1.0445,0,1,0,0,5.38,1.9,3.6304,11.89,3,0,0,1,0,4,0,0,0,1,0
59,2019,3,10,78.64,0,135419.74,1.039,1.497,0.3477,0,0,1,0,4.79,2.19,3.7603,10.14,2,0,1,0,0,5,0,0,0,0,1
59,2019,4,11,68.76,0,117676.3,0.6741,0.0837,1.3314,0,0,0,1,4.4,1.49,3.6806,9.72,2,0,1,0,0,1,1,0,0,0,0
59,2020,1,12,61.28,1,107782.67,-0.2426,-0.0288,0.5964,1,0,0,0,5.01,1.78,3.7413,11.03,3,0,0,1,0,4,0,0,0,1,0
59,2020,2,13,68.77,0,119342.56,0.4069,0.831,-0.1848,0,1,0,0,4.6,1.64,3.6336,10.7,2,0,1,0,0,2,0,1,0,0,0
59,2020,3,14,74.05,0,122785.24,0.8314,1.2702,0.1633,0,0,1,0,4.73,1.92,3.6571,11.54,2,0,1,0,0,3,0,0,1,0,0
59,2020,4,15,62.4,0,109986.32,0.1758,0.2724,0.3477,0,0,0,1,5.02,2.35,3.6625,10.66,3,0,0,1,0,2,0,1,0,0,0
59,2021,1,16,73.76,0,118601.53,0.9743,0.7275,0.8158,1,0,0,0,5.17,2.26,3.627,10.77,3,0,0,1,0,1,1,0,0,0,0
59,2021,2,17,74.48,0,128985.39,0.4066,1.3089,0.6113,0,1,0,0,4.6,1.97,3.6341,10.57,1,1,0,0,0,1,1,0,0,0,0
59,2021,3,18,72.17,0,120828.09,1.0654,0.1154,0.7873,0,0,1,0,5.23,2.23,3.7101,9.69,3,0,0,1,0,1,1,0,0,0,0
59,2021,4,19,69.48,0,118012.43,0.6376,0.3285,0.6337,0,0,0,1,4.38,2.76,3.7025,11.67,3,0,0,1,0,5,0,0,0,0,1
59,2022,1,20,79.86,0,128426.72,1.3592,1.4014,1.1408,1,0,0,0,4.95,2.28,3.636,10.55,3,0,0,1,0,3,0,0,1,0,0
59,2022,2,21,73.21,0,125887.37,0.7321,0.4203,0.7918,0,1,0,0,4.64,2.4,3.5947,8.92,1,1,0,0,0,5,0,0,0,0,1
59,2022,3,22,83.56,0,130367.64,1.3385,1.7686,1.2014,0,0,1,0,5.04,1.81,3.6893,10.1,1,1,0,0,0,3,0,0,1,0,0
59,2022,4,23,61.01,0,104919.36,-0.1321,-0.0849,0.7504,0,0,0,1,5.68,2.06,3.6023,9.95,3,0,0,1,0,5,0,0,0,0,1
59,2023,1,24,66.07,0,119112.89,0.5436,0.4843,0.4136,1,0,0,0,4.53,1.49,3.6032,10.92,2,0,1,0,0,2,0,1,0,0,0
59,2023,2,25,71.81,0,121313.65,0.8062,0.7833,0.7054,0,1,0,0,5.44,1.99,3.6623,9.68,3,0,0,1,0,5,0,0,0,0,1
59,2023,3,26,84.61,0,142037.79,1.9494,1.2407,1.5745,0,0,1,0,4.7,2.14,3.6212,10.21,3,0,0,1,0,2,0,1,0,0,0
59,2023,4,27,75.67,0,120639.37,0.881,0.9073,0.5226,0,0,0,1,4.12,2.58,3.6248,10.95,4,0,0,0,1,2,0,1,0,0,0
59,2024,1,28,81.24,0,122376.83,1.5882,0.7668,1.5251,1,0,0,0,5.24,2.12,3.579,11.27,3,0,0,1,0,1,1,0,0,0,0
59,2024,2,29,55.11,0,114829.31,-0.5448,-0.3452,0.6732,0,1,0,0,5.13,1.85,3.8093,8.78,4,0,0,0,1,2,0,1,0,0,0
59,2024,3,30,69.54,0,114799.48,0.5579,0.3983,0.7193,0,0,1,0,4.17,1.72,3.6711,10.59,4,0,0,0,1,2,0,1,0,0,0
59,2024,4,31,73.22,0,124823.82,1.2214,0.8793,0.1228,0,0,0,1,6.14,2.17,3.646,9.06,1,1,0,0,0,2,0,1,0,0,0
60,2017,1,0,71.46,0,121156.52,0.7934,0.9155,0.8428,1,0,0,0,5.43,2.44,3.6136,11.43,2,0,1,0,0,5,0,0,0,0,1
60,2017,2,1,76.3,0,128902.62,1.244,0.5413,0.4868,0,1,0,0,5.34,2.08,3.6845,9.52,3,0,0,1,0,1,1,0,0,0,0
60,2017,3,2,79.25,0,122333.25,0.9395,1.2769,1.2393,0,0,1,0,5.61,2.5,3.6853,9.79,3,0,0,1,0,3,0,0,1,0,0
60,2017,4,3,72.83,0,126736.95,0.9839,1.1787,0.2309,0,0,0,1,4.63,1.82,3.5406,10.54,3,0,0,1,0,1,1,0,0,0,0
60,2018,1,4,67.36,0,107761.32,0.6327,0.0034,0.4207,1,0,0,0,4.3,2.02,3.6427,11.53,1,1,0,0,0,3,0,0,1,0,0
60,2018,2,5,61.47,0,111576.56,-0.0442,0.2337,0.4543,0,1,0,0,5.35,2.55,3.6876,10.83,3,0,0,1,0,4,0,0,0,1,0
60,2018,3,6,69.98,0,113668.87,0.5152,0.7495,0.2113,0,0,1,0,4.57,2.27,3.6701,9.53,3,0,0,1,0,4,0,0,0,1,0
60,2018,4,7,66.56,0,111916.16,0.4346,0.6563,0.2062,0,0,0,1,4.99,2.11,3.6655,9.75,3,0,0,1,0,4,0,0,0,1,0
60,2019,1,8,84.51,0,132345.36,1.355,1.2987,1.0928,1,0,0,0,5.54,2.23,3.6295,11.23,1,1,0,0,0,2,0,1,0,0,0
60,2019,2,9,89.89,0,138665.3,1.8852,2.0224,1.0991,0,1,0,0,5.25,1.74,3.766,10.76,3,0,0,1,0,2,0,1,0,0,0
60,2019,3,10,79.86,0,121742.67,1.0357,1.5001,1.0006,0,0,1,0,5.83,2.36,3.6355,11.17,3,0,0,1,0,2,0,1,0,0,0
60,2019,4,11,80.96,0,138680.7,1.3708,1.2904,1.0901,0,0,0,1,4.6,1.81,3.6495,10.36,3,0,0,1,0,4,0,0,0,1,0
60,2020,1,12,76.85,0,128027.0,0.6194,1.1666,0.93,1,0,0,0,5.83,2.0,3.6401,10.18,3,0,0,1,0,4,0,0,0,1,0
60,2020,2,13,62.08,0,112582.77,-0.0821,0.4913,0.3872,0,1,0,0,5.13,1.88,3.5989,11.18,3,0,0,1,0,4,0,0,0,1,0
60,2020,3,14,67.5,0,116644.3,0.7171,0.3792,0.4519,0,0,1,0,4.64,2.32,3.7161,9.8,1,1,0,0,0,4,0,0,0,1,0
60,2020,4,15,72.82,0,116301.75,1.0506,0.6018,0.7644,0,0,0,1,4.73,2.64,3.6906,10.94,1,1,0,0,0,4,0,0,0,1,0
60,2021,1,16,77.49,0,120762.66,1.1049,1.175,0.743,1,0,0,0,4.49,2.95,3.6253,11.48,2,0,1,0,0,3,0,0,1,0,0
60,2021,2,17,67.27,0,120292.51,0.4122,0.1093,0.717,0,1,0,0,4.79,2.22,3.6812,9.99,3,0,0,1,0,4,0,0,0,1,0
60,2021,3,18,61.32,0,109006.79,-0.278,0.9287,-0.1491,0,0,1,0,5.86,2.35,3.6364,10.09,1,1,0,0,0,2,0,1,0,0,0
60,2021,4,19,65.53,1,132851.58,0.0364,0.7938,0.1298,0,0,0,1,4.93,2.26,3.5915,11.54,2,0,1,0,0,3,0,0,1,0,0
60,2022,1,20,69.3,1,112436.49,0.79,0.3509,0.1361,1,0,0,0,4.58,2.04,3.6908,11.04,3,0,0,1,0,1,1,0,0,0,0
60,2022,2,21,72.31,0,120220.7,1.0254,0.399,0.4511,0,1,0,0,4.9,2.2,3.6942,10.18,4,0,0,0,1,1,1,0,0,0,0
60,2022,3,22,83.98,0,142253.98,1.9053,1.1256,0.8345,0,0,1,0,5.35,2.53,3.6796,10.45,1,1,0,0,0,1,1,0,0,0,0
60,2022,4,23,61.17,0,114632.11,0.0333,0.1145,0.078,0,0,0,1,4.82,2.39,3.597,9.7,4,0,0,0,1,1,1,0,0,0,0
60,2023,1,24,70.01,0,117201.41,0.4636,0.671,0.3198,1,0,0,0,4.63,1.81,3.6791,10.39,3,0,0,1,0,1,1,0,0,0,0
60,2023,2,25,75.36,0,121049.37,0.9644,1.0127,1.0663,0,1,0,0,5.16,2.27,3.6162,10.43,3,0,0,1,0,1,1,0,0,0,0
60,2023,3,26,59.27,1,114984.96,0.0068,0.5057,0.2224,0,0,1,0,5.4,2.69,3.6399,11.15,2,0,1,0,0,3,0,0,1,0,0
60,2023,4,27,71.25,0,121612.73,0.3022,0.6401,0.819,0,0,0,1,5.02,1.44,3.7281,10.75,1,1,0,0,0,1,1,0,0,0,0
60,2024,1,28,74.9,0,125423.21,1.0791,0.5437,1.1627,1,0,0,0,4.26,2.25,3.6599,8.82,1,1,0,0,0,2,0,1,0,0,0
60,2024,2,29,76.7,0,127644.78,1.4299,0.4913,0.6797,0,1,0,0,4.18,2.3,3.6174,10.4,3,0,0,1,0,4,0,0,0,1,0
60,2024,3,30,64.25,0,114333.37,-0.071,0.9881,0.0411,0,0,1,0,5.97,2.05,3.7249,12.54,2,0,1,0,0,2,0,1,0,0,0
60,2024,4,31,85.19,0,132022.84,1.5643,1.2878,0.9173,0,0,0,1,4.2,1.66,3.709,9.62,3,0,0,1,0,2,0,1,0,0,0
61,2017,1,0,80.07,0,126481.37,1.5386,1.1495,0.6423,1,0,0,0,5.81,2.98,3.6039,10.14,3,0,0,1,0,1,1,0,0,0,0
61,2017,2,1,69.34,1,113498.67,0.427,0.9691,0.0936,0,1,0,0,4.96,2.55,3.651,11.03,3,0,0,1,0,4,0,0,0,1,0
61,2017,3,2,70.22,0,120535.47,0.7576,0.2481,1.0361,0,0,1,0,5.37,2.09,3.6086,11.54,3,0,0,1,0,4,0,0,0,1,0
61,2017,4,3,71.73,0,115489.16,0.8112,0.8678,0.7147,0,0,0,1,4.39,1.8,3.6262,12.16,3,0,0,1,0,2,0,1,0,0,0
61,2018,1,4,55.17,0,108282.06,-0.4623,0.0745,-0.1111,1,0,0,0,5.6,2.57,3.6808,10.51,1,1,0,0,0,2,0,1,0,0,0
